StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q33,Q34,Q35,baseline_timer_First Click,baseline_timer_Last Click,baseline_timer_Page Submit,baseline_timer_Click Count,Q30,baseline_learning,main1_timer_First Click,main1_timer_Last Click,main1_timer_Page Submit,main1_timer_Click Count,main2_timer_First Click,main2_timer_Last Click,main2_timer_Page Submit,main2_timer_Click Count,main2_satisficing,main_pre_timer_First Click,main_pre_timer_Last Click,main_pre_timer_Page Submit,main_pre_timer_Click Count,main_pre_prompt_q,prompt_arch_timer_First Click,prompt_arch_timer_Last Click,prompt_arch_timer_Page Submit,prompt_arch_timer_Click Count,prompt_curb_appeal_t_First Click,prompt_curb_appeal_t_Last Click,prompt_curb_appeal_t_Page Submit,prompt_curb_appeal_t_Click Count,prompt_control_timer_First Click,prompt_control_timer_Last Click,prompt_control_timer_Page Submit,prompt_control_timer_Click Count,post_timer_First Click,post_timer_Last Click,post_timer_Page Submit,post_timer_Click Count,post_q,end_timer_First Click,end_timer_Last Click,end_timer_Page Submit,end_timer_Click Count,end_q,Q_TotalDuration,MTurkCode
2020-05-27 18:34:58,2020-05-27 18:51:44,IP Address,108.251.211.89,100,1005,True,2020-05-27 18:51:44,R_cHonLhkstgYyB3P,,,,,35.5334930419921875,-97.95909881591796875,anonymous,EN,Yes,Yes,Yes,41.609,45.765,46.788,2,Definitely not,No,0,0,16.076,0,9.66,9.66,10.66,1,,17.9,17.9,227.934,1,"Absolutely charming gray and red brick home.  Seems to have a finished 3rd floor.  Looks like it has all new windows including 2 large bay windows on the front.  And has a beautifully manicured landscape.  ",60.951,65.585,195.144,3,,,,,,,,,10.017,15.733,330.419,3,"Georgian style originating England. Magnificent brick with a decorative entrance way. Beautiful paned windows symmetrically spaced.  And cute dormers across the third floor  .  ",27.714,27.714,35.207,1,n/a,1005,3586439550
2020-05-27 18:47:31,2020-05-27 18:52:05,IP Address,142.255.100.246,100,274,True,2020-05-27 18:52:06,R_0ClMaIIpKLpMyIh,,,,,40.6208038330078125,-74.0426025390625,anonymous,EN,Yes,Yes,Yes,3.968,5.066,7.656,2,Definitely not,No,0,0,4.297,0,3.652,3.652,5.457,1,,1.723,1.723,97.431,1,There is a brick house with trees and a garden in the front. The houe has three windows on the second and third floor. The front door is white and has a 4 pane window. The red flowers in front of the houe line the walkway.,15.094,61.348,62.924,3,,,,,,,,,1.004,71.01,75.901,6,"The house has 12 windows in the front side. It is brown in color. The entrance has a heavy door. there is a fence surrounding the house. there is a barron sidewalk surrounding the house. ",0.392,0.392,1.322,1,,274,5434987354
2020-05-27 18:41:38,2020-05-27 18:52:53,IP Address,104.175.87.135,100,675,True,2020-05-27 18:52:53,R_1FlyodcMEBkpE4u,,,,,34.1049041748046875,-117.813201904296875,anonymous,EN,Yes,Yes,Yes,1.849,36.093,37.309,3,Definitely not,No,0,0,10.336,0,9.521,9.521,10.825,1,,10.051,10.051,183.523,1,Old-fashioned 3-story house. Beautiful red and gray brick layout. Big lot with lots of plant life. One unique feature is a protruding entranceway.,,,,,0,0,193.943,0,,,,,11.427,11.427,205.245,1,Old-fashioned house with excellent curb appeal. Plenty of outdoor living space. Freshly painted entryway to accent the exterior colors. Spacious landscape that fits any lifestyle.,1.182,1.182,9.94,1,Good survey.,675,1927273622
2020-05-27 18:49:17,2020-05-27 18:53:10,IP Address,157.51.209.105,100,232,True,2020-05-27 18:53:10,R_31z5GaBJYUGRxvo,,,,,13.08599853515625,80.27508544921875,anonymous,EN,Yes,Yes,Yes,3.649,5.329,7.233,2,A little bit,Yes,0,0,13.352,0,2.749,53.911,54.61,20,,3.634,25.667,47.093,4,the house is very beautiful and amazing looking.,0,0,2.922,0,,,,,,,,,10.634,11.77,33.505,2,amazing house and the trees are beautiful.,1.474,21.513,23.288,3,all house are beautiful and wonderful moments,232,4296970316
2020-05-27 18:49:24,2020-05-27 18:53:39,IP Address,72.229.32.240,100,255,True,2020-05-27 18:53:39,R_3jUL4togNwTbovy,,,,,40.7364044189453125,-73.86949920654296875,anonymous,EN,Yes,Yes,Yes,4.046,8.067,8.98,3,Definitely not,Yes,0,0,2.014,0,3.929,3.929,5.212,1,,1.723,1.723,100.199,1,"It is a big house with a sloping roof with chimneys on it. It is two storeys high and looks like has an attic as well. It has two big windows facing the front with the main doorway in between. It has three windows in the second floor and the attic has three windows on front. ",,,,,0,0,63.421,0,,,,,0.941,0.941,60.029,1,"It is a two storey house with a sloping roof. It has lots of windows on the front with a door in between. It has an attic as well. It has a fence around it. ",0.691,0.691,2.894,1,None,255,7984560835
2020-05-27 18:37:41,2020-05-27 18:54:08,IP Address,107.145.149.164,100,987,True,2020-05-27 18:54:08,R_3GrCiXSugCOY3On,,,,,28.276397705078125,-80.65679931640625,anonymous,EN,Yes,Yes,Yes,15.142,19.234,21.253,2,Definitely not,No,4.44,4.44,20.556,1,12.626,12.626,15.684,1,,10.409,370.448,385.645,22,"It has some modern features such as the bay windows and the doorway which was extended outward. The other windows are also modern.
The construction suggests late 16th-early 17th century and the home must be located in the U.K. based on the garden design, age and style of the home.
",,,,,,,,,20.431,20.431,165.76,1,6.192,337.375,340.801,14,The house appears to have been built circa 1750s. It is of brick construction and its windows are modern though they are designed to appear to match what the original windows would look like. The frontage is much smaller than the original would have possessed as would the property itself. Urban growth has reduced the size of the property.,0,0,7.947,0,,987,3421565135
2020-05-27 18:38:31,2020-05-27 18:54:16,IP Address,73.91.206.91,100,944,True,2020-05-27 18:54:16,R_3JydQS5gEB1KeFt,,,,,35.251800537109375,-90.02469635009765625,anonymous,EN,Yes,Yes,Yes,4.936,6.312,7.421,3,Definitely yes,Yes,198.503,198.503,198.885,1,22.675,22.675,24.222,1,,1.396,424.189,482.307,2,This is a very large home. Lots of light with many windows also nice garden. Beautiful color not much work needed,,,,,,,,,0,0,1.579,0,0.816,0.816,104.596,1,A big brown house. Great for a family. nice windows and in very good shape,106.479,106.479,107.405,1,,944,6693457900
2020-05-27 18:34:10,2020-05-27 18:56:49,IP Address,107.161.229.61,100,1359,True,2020-05-27 18:56:49,R_2VqDcnqRefVryEi,,,,,39.455596923828125,-82.23090362548828125,anonymous,EN,Yes,Yes,Yes,131.234,148.146,150.473,3,Definitely not,No,0,0,29.368,0,15.66,15.66,17.222,1,,20.874,393.364,420.572,15,"Large, well-kept home in a nice residential neighborhood.
Multi-level home with plenty of living space.
A spacious house with two bay windows in the front.
A large 3-story house surrounded by beautiful landscaping. ",,,,,,,,,6.152,43.605,146.762,2,20.213,394.317,396.961,6,"A large 3-story house with lots of windows.
Beautiful multi-level home with plenty of living space, perfect for a large family.
Large and lovely house in a quiet area.
A big, beautiful home with lots of space, great for large gatherings or intimate getaways.
",3.901,79.793,83.657,3,"I don't know anything about the types of structures these homes are (i.e., Tudor, Victorian, etc.) but I would love to live in either of them! Beautiful.",1359,9802391976
2020-05-27 18:37:14,2020-05-27 18:58:38,IP Address,71.238.5.53,100,1284,True,2020-05-27 18:58:39,R_24PmgObxXgZBVjM,,,,,45.6652069091796875,-122.5214996337890625,anonymous,EN,Yes,Yes,Yes,889.972,894.906,896.205,3,A little bit,Yes,0,0,5.137,0,6.876,6.876,8.211,1,,4.982,4.982,47.846,1,"The house has bricks
The house has pretty plants outside
The house is red and grey
The house is tall",8.398,38.475,94.084,2,,,,,,,,,3.928,150.627,196.85,4,"The house is Georgian-style
The house has bricks
It has windows that project vertically from a sloping roof
The house is tall",0,0,6.689,0,,1284,8152195462
2020-05-27 18:50:43,2020-05-27 18:58:41,IP Address,173.219.183.243,100,477,True,2020-05-27 18:58:41,R_xcuz0sm2PDkBInT,,,,,32.4358062744140625,-99.763702392578125,anonymous,EN,Yes,Yes,Yes,9.616,12.855,13.916,2,Definitely not,Yes,0,0,92.684,0,6.224,6.224,8.911,1,,4.513,4.513,78.873,1,The house has a red roof with nice red brick highlights. The flower bushes in the from of the house need trimmed. The lower windows have a nice pop out design. There are two fireplaces in this house. There are three attic windows on each side of the house.,,,,,,,,,0,0,134.838,0,3.172,3.172,101.427,1,It is a colonial style home. There is a nice iron fence infront of the house. The windows on the first and second floor of the house match. There are three windows in the attic on each side. There are two fireplaces on the house. Red brick outlines each windows on the first two floors.,1.284,1.284,8.042,1,none,477,4997881180
2020-05-27 18:34:11,2020-05-27 18:59:50,IP Address,73.171.99.17,100,1539,True,2020-05-27 18:59:50,R_3EckXxSgztroX8K,,,,,39.01800537109375,-77.53900146484375,anonymous,EN,Yes,Yes,Yes,32.401,40.901,42.843,2,Definitely yes,Yes,0,0,18.239,0,17.205,17.205,18.825,1,,413.675,535.773,538.239,3,"The house in the picture is very similar to the one I wanted to buy about 5 years ago. It is an extremely beautiful house, very spacious and well integrated in the landscape. It is well maintained and offers extremely favorable living possibilities to its owners. I like that it is multi-storey and has many windows through which light can enter freely. The layers of flowers and surrounding trees create a very soothing and pleasant atmosphere.",,,,,30.91,148.833,150.847,3,,,,,582.628,593.93,605.254,3,"The house in the picture doesn't seem to have much curved appeal. The facade of the house seems a bit degraded and untidy, the front door is unpainted and unclean. The landscape around the house doesn't look too great either, it seems that the trees have grown chaotically and the vegetation is wild. The house lacks taste and color and the outdated architectural style makes it not to be an option for me.",22.481,73.213,83.903,2,It is a real art to sell a house so that the buyer is delighted.,1539,8780645886
2020-05-27 18:34:59,2020-05-27 19:01:37,IP Address,24.229.143.80,100,1597,True,2020-05-27 19:01:37,R_27TqU8v5Lyoka36,,,,,40.65679931640625,-75.39119720458984375,anonymous,EN,Yes,Yes,Yes,36.91,41.7,45.76,4,Definitely yes,Yes,3.64,3.64,206.133,1,12.972,12.972,14.278,1,,5.486,293.281,294.966,5,"Colonial style home with a nice view. Has a good amount ventilation. Nice garden around the house. Lighting seems to be perfect with a good driveway,",17.925,788.673,790.487,11,,,,,,,,,7.414,184.878,186.208,10,Georgian style house with a symmetrical arrangement of windows and doors on the front. Two story building with lots of windows. Nice ventilation with lots of lighting.Pediment or crown and pilasters at front entry,1.198,1.198,6.976,1,Nothing,1597,7944897902
2020-05-27 18:37:09,2020-05-27 19:01:40,IP Address,196.52.2.44,100,1471,True,2020-05-27 19:01:40,R_3ewMQTUg1H48eQo,,,,,40.70660400390625,-74.20269775390625,anonymous,EN,Yes,Yes,Yes,12.796,15.2,16.343,2,Definitely yes,No,0,0,18.909,0,30.898,30.898,32.345,1,,113.619,260.621,264.853,4,a semi-detached house with beautiful flowery scene and a nice front lawn,0,0,67.901,0,,,,,,,,,5.901,896.711,1018.474,4,"georgian five bay semi detached roof house ",0,0,8.213,0,,1471,5308964690
2020-05-27 18:36:33,2020-05-27 19:02:18,IP Address,73.202.16.138,100,1545,True,2020-05-27 19:02:18,R_1n6dbQqju2J96x6,,,,,37.8083953857421875,-122.28459930419921875,anonymous,EN,Yes,Yes,Yes,22.004,28.55,32.354,2,Definitely not,Yes,9.886,21.542,24.342,5,30.838,30.838,33.434,1,,9.398,226.036,228.328,10,"It's a big house with two stories. 
It looks nice and clean.
 It seems to have updated windows all around. 
Are there double chimneys?",,,,,,,,,8.768,152.642,167.718,11,6.15,160.778,163.168,10,"It's a two-story brick building.
It has elegant windows.
It has respectable entry door.
It even has nice-looking attic windows. 
",0,0,9.982,0,,1545,5807401123
2020-05-27 18:35:37,2020-05-27 19:02:33,IP Address,172.58.157.134,100,1615,True,2020-05-27 19:02:33,R_3HTAD228X4aPKox,,,,,35.2295989990234375,-80.8430023193359375,anonymous,EN,Yes,Yes,Yes,30.853,114.788,115.548,8,Not really,Yes,130.928,133.561,133.972,2,5.398,62.358,63.154,3,,3.005,166.266,260.09,7,This house has a cottage style architecture. It has sloped architecture reminiscent of the 1800s. Has a very charming exterior that screams cozy. It seems very quaint and in a suburban neighborhood.,,,,,1.011,1.011,26.783,1,,,,,0.937,1.315,75.087,2,This house is a multi story dwelling. This house has a nice cottage style architecture. It belongs in a suburban neighborhood by the countryside. It has a great amount of square footage.,0,0,3.053,0,,1615,8446157346
2020-05-27 18:47:40,2020-05-27 19:04:11,IP Address,98.163.202.92,100,990,True,2020-05-27 19:04:11,R_2e9hvCCRneqbDow,,,,,30.0034942626953125,-90.060699462890625,anonymous,EN,Yes,Yes,Yes,9.897,17.85,21.593,3,Definitely not,No,0,0,24.245,0,10.084,10.084,12.204,1,,5.526,410.023,420.705,40,"It looks to be a house from the 18th or 19th centuries, a gray brick facade with red brick highlights and wood windows and doors. The roof might be in need of repair. It's quite beautiful to look at, appears spacious inside, with fireplaces at either end. There's a well-maintained flower garden out front and trees behind, and it gives an impression of country living in a quiet neighborhood.",0,0,161.215,0,,,,,,,,,5.117,295.922,299.662,11,"I expect this would also be a variation in the Georgian Style of the 17th century, but here a three-story. It has the characteristic 5 bays across the front (if one includes the main entrance) and five across the second floor. The facade is gray brick with highlights of red brick, as before. There are three dormer windows projecting from the roof and fireplaces at each end of the house.",1.729,1.729,15.258,1,"None, thanks!",990,8312456412
2020-05-27 18:59:54,2020-05-27 19:07:08,IP Address,76.171.96.19,100,434,True,2020-05-27 19:07:08,R_bdXrF5LKCMyZeLv,,,,,33.8242034912109375,-118.26800537109375,anonymous,EN,Yes,Yes,Yes,5.562,8.618,9.792,3,Definitely not,Yes,0.989,2.438,10.86,2,6.117,6.117,7.036,1,,3.48,144.994,145.742,4," Here is a vintage house with beautiful read and grey bricks outlining the house exterior. Fancy to windows? Well this house packs over 10 glorious eyes to the outside world. Dressed with roses and shrubs to cover the front and sides of this humble abode. Two chimney stacks settled on each side of the house make it easy for even Santa to have a place to enter.",,,,,,,,,12.469,103.358,105.712,4,5.216,118.378,119.168,3," A quaint house with a single door entrance for this home. There is an over abundance of windows for this 2-story home but each is beautifully distanced. The red trim across the front is a nice touch to the absence of flowers. The attic looks like it could be home to another room of the house for guests.",9.84,9.84,16.538,1,I have nothing to add,434,6675856588
2020-05-27 19:02:15,2020-05-27 19:07:56,IP Address,24.254.9.166,100,340,True,2020-05-27 19:07:56,R_dg3drQHAuoVbWo1,,,,,37.2554931640625,-80.0531005859375,anonymous,EN,Yes,Yes,Yes,3.689,31.858,32.72,4,Definitely not,No,2.245,10.556,11.902,2,4.746,7.522,8.206,2,,0.881,81.061,81.859,11,"This is a beautiful house.  It is three stories, although the third may be an attic.  It has a chimney at either end of the house.  The entirety of the outside walls is brick.  The majority of the walls are gray brick, but the trim is all in red brick.",1.9,1.9,87.896,1,,,,,,,,,7.472,7.472,85.321,1,This is a two-story brick house with an attic.  There are five windows across the length of the house and a centered door on the first floor.  The attic windows protrude from the slanted roof.  There is a chimney at each end of the house.  The brick is gray but the edges of the house and windows are outlined in red brick.,0,0,3.335,0,,340,9852788471
2020-05-27 19:07:46,2020-05-27 19:16:10,IP Address,173.196.179.42,100,504,True,2020-05-27 19:16:10,R_2ru1G5I3RprhK0T,,,,,33.739898681640625,-117.01509857177734375,anonymous,EN,Yes,Yes,Yes,4.864,11.816,12.29,4,Definitely not,Yes,0,0,3.04,0,7.008,7.008,8.029,1,,4.934,105.057,127.252,8,"Beautiful 3-story brick house with dormer windows. Red shingled roof. The house is light red brick with the window trims painted white. The yard is lush with flowers, grass, and trees.",118.222,120.398,134.912,3,,,,,,,,,3.759,51.315,171.462,3,Georgian-style two story brick house. White multi-paned windows 5 across. Three dormer-style windows on the second floor. Multiple chimneys along the ends of the roof.,7.432,7.432,9.183,1,,504,5693911509
2020-05-27 19:17:55,2020-05-27 19:23:44,IP Address,68.189.154.106,100,348,True,2020-05-27 19:23:44,R_2ohYh6snXNut7Ox,,,,,35.0460052490234375,-81.9810028076171875,anonymous,EN,Yes,Yes,Yes,15.223,18.121,19.367,3,Definitely not,Yes,0,0,3.634,0,7.542,7.542,8.419,1,,6.13,6.13,68.119,1,"It has two amazing bay windows. There are two fire places.  The landscaping is just lovely! Just looks like a house out of the movies. Everything is very well kept. ",,,,,,,,,0,0,117.447,0,2.594,40.078,82.571,3,This house has stood the test of time! It is a lovely house that has withstood a war! It is on the historical lists of homes in the city. Absolutely charming with fireplaces throughout.,0,0,3.938,0,,348,5210025305
2020-05-27 19:07:15,2020-05-27 19:33:17,IP Address,75.41.110.48,100,1562,True,2020-05-27 19:33:18,R_zSZyW8Zr9dm1FGF,,,,,42.29400634765625,-83.31459808349609375,anonymous,EN,Yes,Yes,Yes,411.448,415.903,416.935,2,Definitely not,Yes,0.708,0.708,4.988,1,12.854,12.854,14.683,1,,2.658,2.658,74.421,1,It is a pretty house. The flowers look nice in the front. It is a three story house. It looks like a nice place to live.,,,,,,,,,7.422,12.365,84.363,3,5.113,5.113,45.125,1,This looks like a big house. It has a lot of windows. It is three stories. I bet it is worth a lot of money.,8.883,8.883,23.224,1,I don't know what this survey was supposed to be about.,1562,7283711219
